entity/text/news/tweet/38664,0.76980035891950105
entity/text/news/tweet/38729,0.7547319081399414
entity/text/news/tweet/38977,0.77302068252392575
entity/text/news/tweet/38714,0.76470588235294112
entity/text/news/tweet/38654,0.67082039324993692
entity/text/news/tweet/38719,0.79166972095388932
entity/text/news/tweet/38722,0.70606308057163902
entity/text/news/tweet/38997,0.68599434057003539
entity/text/news/tweet/38837,0.7145446229081065
entity/text/news/tweet/38821,0.8641585652180932
entity/text/news/tweet/38594,0.7013343843696721
entity/text/news/tweet/38621,0.71971217268488064
